feature_index,feature_name,F_score,p_value,F_score_normalized,RF_gini_importance,RF_perm_importance,RF_combined_importance,combined_score,rank
1183,SYSTOLIC_BLOOD_PRESSURE_t259,0.755664929147862,0.38493484789467713,0.0026532207401665188,0.0,0.0,0.13846153770532646,0.07055737922274649,2119
2101,RESPIRATION_RATE_t253,0.7380582398266721,0.39052667022091536,0.002591401762639895,0.0,0.0,0.13846153770532646,0.07052646973398317,2120
1802,DIASTOLIC_BLOOD_PRESSURE_t262,0.7346890152066877,0.39160995457398573,0.0025795720530752304,0.0,0.0,0.13846153770532646,0.07052055487920085,2121
1477,MEAN_ARTERIAL_PRESSURE_t245,0.7306320160311662,0.3929201072466897,0.0025653274931649664,0.0,0.0,0.13846153770532646,0.07051343259924571,2122
1798,DIASTOLIC_BLOOD_PRESSURE_t258,0.7301999921879256,0.39305999439429695,0.0025638106110431177,0.0,0.0,0.13846153770532646,0.07051267415818478,2123
1185,SYSTOLIC_BLOOD_PRESSURE_t261,0.7283015699480817,0.39367554370766045,0.0025571450466294996,0.0,0.0,0.13846153770532646,0.07050934137597797,2124
1182,SYSTOLIC_BLOOD_PRESSURE_t258,0.726438642117573,0.394280933794929,0.002550604106899886,0.0,0.0,0.13846153770532646,0.07050607090611317,2125
872,TEMPERATURE_t256,0.7232429553253764,0.3953225544679029,0.0025393837072901094,0.0,0.0,0.13846153770532646,0.07050046070630829,2126
871,TEMPERATURE_t255,0.719854918037147,0.3964312111881837,0.0025274879444263693,0.0,0.0,0.13846153770532646,0.07049451282487641,2127
870,TEMPERATURE_t254,0.71076588604686,0.39942768451548205,0.002495575376759824,0.0,0.0,0.13846153770532646,0.07047855654104314,2128
869,TEMPERATURE_t253,0.7071849918499485,0.4006172517469999,0.00248300247257291,0.0,0.0,0.13846153770532646,0.07047227008894968,2129
868,TEMPERATURE_t252,0.6943451523767074,0.4049252628464213,0.0024379204169199787,0.0,0.0,0.13846153770532646,0.07044972906112322,2130
1189,SYSTOLIC_BLOOD_PRESSURE_t265,0.6857122841874379,0.40785989170250414,0.0024076094893601637,0.0,0.0,0.13846153770532646,0.07043457359734331,2131
235,HEART_RATE_t235,0.6782169199053515,0.41043321548844636,0.002381292460209743,0.0,0.0,0.13846153770532646,0.0704214150827681,2132
1479,MEAN_ARTERIAL_PRESSURE_t247,0.6698994492118505,0.4133168709533023,0.0023520889271377377,0.0,0.0,0.13846153770532646,0.0704068133162321,2133
1786,DIASTOLIC_BLOOD_PRESSURE_t246,0.6523650184094347,0.41949515780592206,0.0022905236570325786,0.0,0.0,0.13846153770532646,0.07037603068117952,2134
2290,NEUROLOGY_DRUGS_seq_15,0.6302897476466575,0.4274714134946157,0.0022130150100471476,0.0,0.0,0.13846153770532646,0.0703372763576868,2135
2294,NEUROLOGY_DRUGS_seq_19,0.6301471176686303,0.42752368756617654,0.0022125142208729064,0.0,0.0,0.13846153770532646,0.07033702596309968,2136
2408,CARDIOLOGY_DRUGS_seq_89,0.6254942096039042,0.42923429275082214,0.0021961773608397952,0.0,0.0,0.13846153770532646,0.07032885753308313,2137
1195,SYSTOLIC_BLOOD_PRESSURE_t271,0.616682462093877,0.4325023833473639,0.0021652383687694884,0.0,0.0,0.13846153770532646,0.07031338803704798,2138
1187,SYSTOLIC_BLOOD_PRESSURE_t263,0.6136093208136002,0.4336510379665096,0.0021544482396159666,0.0,0.0,0.13846153770532646,0.07030799297247121,2139
914,TEMPERATURE_t298,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2140
1218,SYSTOLIC_BLOOD_PRESSURE_t294,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2141
892,TEMPERATURE_t276,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2142
893,TEMPERATURE_t277,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2143
917,TEMPERATURE_t301,0.6107252101555398,0.43473326880611074,0.0021443218172828163,0.0,0.0,0.13846153770532646,0.07030292976130464,2144
913,TEMPERATURE_t297,0.6107252101555399,0.43473326880611074,0.0021443218172828168,0.0,0.0,0.13846153770532646,0.07030292976130464,2145
